Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
FuelCost,Class,VariableCost,IS-A,,,,Cost for the fuel that is used by heat generator,https://www.theworldavatar.com/kg/ontoheatnetwork/,Fuel cost
SwitchingCost,Class,VariableCost,IS-A,,,,Cost for switching on and off the heat generator,https://www.theworldavatar.com/kg/ontoheatnetwork/,Switching cost
StartUpCost,Class,SwitchingCost,IS-A,,,,Cost for starting up the heat generator,https://www.theworldavatar.com/kg/ontoheatnetwork/,Start-up cost
ShutDownCost,Class,SwitchingCost,IS-A,,,,Cost for shutting down the heat generator,https://www.theworldavatar.com/kg/ontoheatnetwork/,Shut-down cost
VariableWearCost,Class,VariableCost,IS-A,,,,Demand-dependent wear cost for heat boiler,https://www.theworldavatar.com/kg/ontoheatnetwork/,Variable wear cost
FixedWearCost,Class,FixedCost,IS-A,,,,Fixed wear cost for gas turbine,https://www.theworldavatar.com/kg/ontoheatnetwork/,Fixed wear cost
EmissionCost,Class,VariableCost,IS-A,,,,Includes carbon emission cost associated with heat generator,https://www.theworldavatar.com/kg/ontoheatnetwork/,Emission cost
FixedCost,Class,CostInTimeInterval,IS-A,,,,Includes all fixed cost associated with heat generator,https://www.theworldavatar.com/kg/ontoheatnetwork/,Fixed cost
LabourCost,Class,FixedCost,IS-A,,,,Personnel cost of operation,https://www.theworldavatar.com/kg/ontoheatnetwork/,Labour cost
EnergyInTimeInterval,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,IS-A,,,,Energy in a particular time interval,https://www.theworldavatar.com/kg/ontoheatnetwork/,Energy in time interval
CostInTimeInterval,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Cost,IS-A,,,,Cost in a particular time interval,https://www.theworldavatar.com/kg/ontoheatnetwork/,Cost in time interval
DurationInTimeInterval,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Duration,IS-A,,,,Duration in a particular time interval,https://www.theworldavatar.com/kg/ontoheatnetwork/,Duration in time interval
CalendarEffect,Class,,,,,,"Specifics of date, i.e., weekday,weekend, vacation,…",https://www.theworldavatar.com/kg/ontoheatnetwork/,Calendar effects
http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#ThermodynamicStateProperty,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl#Property,IS-A,,,,A phase system property that can serve as an intensive thermodynamic state variable,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,Thermodynamic state property
http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl#Property,Class,,,,,,Represents an individual property of a system,http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl,Property
http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,Class,,,,,,Type of fuel used by the heat generator,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl,Fuel type
CO2EmissionInTimeInterval,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,IS-A,,,,CO2 emission generated in specific time interval,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl,CO2 emission in time interval
http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#ThermalEnergyStorage,Class,,,,,,Heat storage in the district heating system,http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl,Thermal energy storage
https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,Class,,,,,,"Agreement between competent parties to which the parties agree to be legally bound, and for which the parties provide valuable consideration",https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/,Contract
https://www.theworldavatar.com/kg/ontoems/Forecast,Class,,,,,,A prediction or estimation of a quantity,https://www.theworldavatar.com/kg/ontoems/,Forecast
https://www.theworldavatar.com/kg/ontoems/AirTemperature,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Temperature,IS-A,,,,Temperature of the outside air that would be indicated by a thermometer exposed to the air at a location sheltered from direct solar radiation,https://www.theworldavatar.com/kg/ontoems/,Air temperature
http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_performance/economic_performance.owl#Costs,Class,,,,,,,http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_performance/economic_performance.owl,Costs
http://www.ontology-of-units-of-measure.org/resource/om-2/Cost,Class,http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_performance/economic_performance.owl#Costs,EQUIVALENT-TO,,,,Includes all costs associated with heat generator,http://www.ontology-of-units-of-measure.org/resource/om-2/,Cost
http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Energy
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Unit
http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Quantity
http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Measure
http://www.ontology-of-units-of-measure.org/resource/om-2/VolumetricFlowRate,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Volumetric flow rate
http://www.ontology-of-units-of-measure.org/resource/om-2/Pressure,Class,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#ThermodynamicStateProperty,IS-A,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Pressure 
http://www.ontology-of-units-of-measure.org/resource/om-2/Temperature,Class,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#ThermodynamicStateProperty,IS-A,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Temperature
http://www.ontology-of-units-of-measure.org/resource/om-2/Density,Class,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#ThermodynamicStateProperty,IS-A,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Density
http://www.ontology-of-units-of-measure.org/resource/om-2/SpecificHeatCapacity,Class,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#ThermodynamicStateProperty,IS-A,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Specific heat capacity
http://www.ontology-of-units-of-measure.org/resource/om-2/Power,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Power
http://www.ontology-of-units-of-measure.org/resource/om-2/Duration,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Duration
http://www.ontology-of-units-of-measure.org/resource/om-2/AmountOfMoney,Class,,,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,Amount of money
https://www.theworldavatar.com/kg/ontotimeseries/hasTimeSeries,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure UNION https://www.theworldavatar.com/kg/ontoems/Forecast UNION Availability UNION https://www.theworldavatar.com/kg/ontoems/AirTemperature UNION CalendarEffect UNION CoGenRevenueInTimeInterval,https://www.theworldavatar.com/kg/ontotimeseries/TimeSeries,,A relationship between a measure or forecast and the respective time series.,https://www.theworldavatar.com/kg/ontoheatnetwork/,has time series
https://www.theworldavatar.com/kg/ontotimeseries/hasTimeSeries,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure UNION https://www.theworldavatar.com/kg/ontoems/Forecast UNION Availability UNION https://www.theworldavatar.com/kg/ontoems/AirTemperature UNION CalendarEffect UNION CoGenRevenueInTimeInterval,https://www.theworldavatar.com/kg/ontotimeseries/TimeSeries,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has time series
https://www.theworldavatar.com/kg/ontotimeseries/hasTimeUnit,Data Property,,,https://www.theworldavatar.com/kg/ontotimeseries/TimeSeries,string,,,https://www.theworldavatar.com/kg/ontotimeseries/,has time unit
https://www.theworldavatar.com/kg/ontotimeseries/hasRDB,Data Property,,,https://www.theworldavatar.com/kg/ontotimeseries/TimeSeries,string,,,https://www.theworldavatar.com/kg/ontotimeseries/,has RDB URL
https://www.theworldavatar.com/kg/ontotimeseries/hasForecast,Object Property,,,CostInTimeInterval UNION http://www.ontology-of-units-of-measure.org/resource/om-2/Temperature UNION UnitRate UNION Availability UNION DurationInTimeInterval UNION CO2EmissionInTimeInterval UNION EnergyInTimeInterval UNION CoGenRevenueInTimeInterval,https://www.theworldavatar.com/kg/ontotimeseries/Forecast,,A relationship between a quantity and its forecast.,https://www.theworldavatar.com/kg/ontotimeseries/,has forecasted value
http://www.ontology-of-units-of-measure.org/resource/om-2/hasValue,Object Property,,,UnitRate UNION CostInTimeInterval UNION http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#ThermodynamicStateProperty UNION http://www.ontology-of-units-of-measure.org/resource/om-2/Power UNION DurationInTimeInterval UNION CO2EmissionInTimeInterval UNION EnergyInTimeInterval,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,has value
http://www.ontology-of-units-of-measure.org/resource/om-2/hasUnit,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,A relationship between a measure and the respective unit of measure,http://www.ontology-of-units-of-measure.org/resource/om-2/,has unit
http://www.ontology-of-units-of-measure.org/resource/om-2/hasUnit,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,exactly 1,,http://www.ontology-of-units-of-measure.org/resource/om-2/,has unit
http://www.ontology-of-units-of-measure.org/resource/om-2/hasUnit,Object Property,,,https://www.theworldavatar.com/kg/ontoems/Forecast,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,A relationship between a forecast and the respective unit of measure,https://www.theworldavatar.com/kg/ontoems/,has unit
http://www.ontology-of-units-of-measure.org/resource/om-2/hasUnit,Object Property,,,https://www.theworldavatar.com/kg/ontoems/Forecast,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,exactly 1,,https://www.theworldavatar.com/kg/ontoems/,has unit
http://www.ontology-of-units-of-measure.org/resource/om-2/hasNumericalValue,Data Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,float,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,has numerical value
http://www.ontology-of-units-of-measure.org/resource/om-2/symbol,Data Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,string,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,symbol
http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_performance/economic_performance.owl#hasCost,Object Property,,,HeatGenerator UNION MunicipalUtility,http://www.ontology-of-units-of-measure.org/resource/om-2/Cost,,A relationship between heat generator and various cost associated with it,http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_performance/economic_performance.owl,has cost
http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl#isOwnerOf,Object Property,,,MunicipalUtility,HeatGenerator UNION http://www.theworldavatar.com/ontology/ontopowsys/PowSysRealization.owl#ThermalEnergyStorage,,A relationship between a company and the entities it owns,http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl,is owner of
http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_performance/economic_performance.owl#hasRevenue,Object Property,,,GasTurbine,CoGenRevenueInTimeInterval,,A relationship between gas turbine and its co-generated electricity revenue ,http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_performance/economic_performance.owl,has revenue
http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#hasIndividualCO2Emission,Object Property,,,HeatGenerator ,CO2EmissionInTimeInterval,,A relationship between heat generator/plant item and CO2 emission per time interval (in specific time interval),http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl,has individual CO2 emission
http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#hasFuelType,Object Property,,,Heat Generator,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,,A relationship between heat generator and its fuel type,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl,has fuel type
hasOperatingAvailability,Object Property,,,IncinerationPlant UNION HeatGenerator,Availability,,A relationship between incineration plant/heat generator and its anticipated operating availability,https://www.theworldavatar.com/kg/ontoheatnetwork/,has operating availability
hasProvidedHeatAmount,Object Property,,,IncinerationPlant,ProvidedHeatAmount,,A relationship between incineration plant and the heat amount it has provided to the network,https://www.theworldavatar.com/kg/ontoheatnetwork/,has provided heat amount
hasMaxHourlySupply,Object Property,,,IncinerationPlant,http://www.ontology-of-units-of-measure.org/resource/om-2/Power,,A relationship between incineration plant and the maximum heat amount it can provide per hour,https://www.theworldavatar.com/kg/ontoheatnetwork/,has maximum hourly supply
hasMinHourlySupply,Object Property,,,IncinerationPlant,http://www.ontology-of-units-of-measure.org/resource/om-2/Power,,A relationship between incineration plant and the minimum heat amount it can provide per hour,https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum hourly supply
hasCO2Factor,Object Property,,,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,CO2Factor,,A relationship between a fuel and its CO2 factor,https://www.theworldavatar.com/kg/ontoheatnetwork/,has CO2 factor
hasCO2Factor,Object Property,,,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,CO2Factor,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has CO2 factor
hasHigherCalorificValue,Object Property,,,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,HigherCalorificValue,,A relationship between a fuel and its higher caloric value,https://www.theworldavatar.com/kg/ontoheatnetwork/,has higher calorific value
hasHigherCalorificValue,Object Property,,,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,HigherCalorificValue,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has higher calorific value
hasLowerCalorificValue,Object Property,,,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,LowerCalorificValue,,A relationship between a fuel and its lower caloric value,https://www.theworldavatar.com/kg/ontoheatnetwork/,has lower calorific value
hasLowerCalorificValue,Object Property,,,http://theworldavatar.com/ontology/ontochemplant/OntoChemPlant.owl#FuelType,LowerCalorificValue,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has lower calorific value
hasRatedThermalPower,Object Property,,,HeatGenerator,http://www.ontology-of-units-of-measure.org/resource/om-2/Power,,A relationship between heat generator and its rated thermal power,https://www.theworldavatar.com/kg/ontoheatnetwork/,has rated thermal power
hasRatedThermalPower,Object Property,,,HeatGenerator,http://www.ontology-of-units-of-measure.org/resource/om-2/Power,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has rated thermal power
hasOperatingTime,Object Property,,,HeatGenerator,DurationInTimeInterval,,A relationship between heat generator and its previous/planned operating time,https://www.theworldavatar.com/kg/ontoheatnetwork/,has operating time
hasGeneratedHeatAmount,Object Property,,,HeatGenerator,GeneratedHeatAmount,,A relationship between heat generator and previous/planned heat amount generated,https://www.theworldavatar.com/kg/ontoheatnetwork/,has generated heat amount
hasConsumedGasAmount,Object Property,,,HeatGenerator,ConsumedGasAmount,,A relationship between heat generator and previous/planned gas amount consumed,https://www.theworldavatar.com/kg/ontoheatnetwork/,has consumed gas amount
hasMinimumIdleTime,Object Property,,,GasTurbine,http://www.ontology-of-units-of-measure.org/resource/om-2/Duration,,Minimum duration between 2 subsequent gas turbine operations (due to technical limits),https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum idle time
hasMinimumIdleTime,Object Property,,,GasTurbine,http://www.ontology-of-units-of-measure.org/resource/om-2/Duration,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum idle time
hasRatedElectricalPower,Object Property,,,GasTurbine,http://www.ontology-of-units-of-measure.org/resource/om-2/Power,,A relationship between gas turbine and its rated electrical power,https://www.theworldavatar.com/kg/ontoheatnetwork/,has rated electrical power
hasMinimumThermalLoad,Object Property,,,GasTurbine,http://www.ontology-of-units-of-measure.org/resource/om-2/Power,,A relationship between gas turbine and its minimum thermal load (due to emission regulation),https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum thermal load
hasMinimumThermalLoad,Object Property,,,GasTurbine,http://www.ontology-of-units-of-measure.org/resource/om-2/Power,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum thermal load
hasCoGenElectricityAmount,Object Property,,,GasTurbine,CoGenElectricityAmount,,A relationship between gas turbine and co-generated electricity amount,https://www.theworldavatar.com/kg/ontoheatnetwork/,has co-generated electricity amount
hasMinAnnualPurchaseVolume,Object Property,,,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,,"A relationship between a contract and minimum quantity to be purchased annually, e.g., take or pay contract",https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum annual purchase volume
hasMinAnnualPurchaseVolume,Object Property,,,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum annual purchase volume
hasMaxAnnualPurchaseVolume,Object Property,,,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,,A relationship between a contract and maximum quantity to be purchased annually,https://www.theworldavatar.com/kg/ontoheatnetwork/,has maximum annual purchase volume
hasMaxAnnualPurchaseVolume,Object Property,,,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has maximum annual purchase volume
isFulfilledBy,Object Property,,,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,HeatProvider,,"A relationship between a contract and the fulfilling party, e.g.., party which provides heat",https://www.theworldavatar.com/kg/ontoheatnetwork/,is fulfilled by
providesHeatTo,Object Property,,,HeatProvider,HeatingNetwork ,,A relationship between heat provider and the heating network,https://www.theworldavatar.com/kg/ontoheatnetwork/,provides heat to
suppliesHeatTo,Object Property,,,HeatingNetwork,Consumer,,A relationship between heating network and consumer,https://www.theworldavatar.com/kg/ontoheatnetwork/,supplies heat to
hasUpstreamGridConnection,Object Property,,,HeatProvider,GridConnection,,"A relationship between heat provider and upstream grid connection, i.e., return flow",https://www.theworldavatar.com/kg/ontoheatnetwork/,has upstream grid connection
hasDownstreamGridConnection,Object Property,,,HeatProvider,GridConnection,,"A relationship between heat provider and downstream grid connection, i.e., flow",https://www.theworldavatar.com/kg/ontoheatnetwork/,has downstream grid connection
hasHeatDemand,Object Property,,,Consumer,HeatDemand,,A relationship between consumer and heat demand,https://www.theworldavatar.com/kg/ontoheatnetwork/,has heat demand
hasMinFlowRate,Object Property,,,HeatingNetwork,http://www.ontology-of-units-of-measure.org/resource/om-2/VolumetricFlowRate,,"A relationship between heating network and its minimum volumetric flow rate, i.e., due to minimum pump speed of installed pumps",https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum flow rate
hasMinFlowRate,Object Property,,,HeatingNetwork,http://www.ontology-of-units-of-measure.org/resource/om-2/VolumetricFlowRate,exactly 1,,https://www.theworldavatar.com/kg/ontoheatnetwork/,has minimum flow rate
http://www.theworldavatar.com/ontology/meta_model/mereology/mereology.owl#hasPart,Object Property,,,HeatingNetwork,GridConnection,,A relationship between heating network and grid connection/grid points,http://www.theworldavatar.com/ontology/meta_model/mereology/mereology.owl#,has part
hasObservableProperty,Object Property,,,GridConnection,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#ThermodynamicStateProperty,,A relationship between grid connection and observed thermodynamic properties at that location,https://www.theworldavatar.com/kg/ontoheatnetwork/,has observable property
operates,Object Property,,,MunicipalUtility,HeatingNetwork,,A relationship between municipal utility and heating network that it operates,https://www.theworldavatar.com/kg/ontoheatnetwork/,operates
hasPurchaseAgreement,Object Property,,,MunicipalUtility,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,,A relationship between municipal utility and the purchase agreement signed in a contract with another heat provider,https://www.theworldavatar.com/kg/ontoheatnetwork/,has purchase agreement
hasTieredUnitPrice,Object Property,,,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,TieredUnitPrice,,A relationship between contract and tiered unit price,https://www.theworldavatar.com/kg/ontoheatnetwork/,has tiered unit price
hasCurrentUnitPrice,Object Property,,,https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,UnitPrice,,A relationship between contract and current unit price based on relative purchases according to tiers,https://www.theworldavatar.com/kg/ontoheatnetwork/,has current unit price
hasCumulativeEnergyCap,Object Property,,,Tier,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,,A relationship between a tier and its cumulative energy cap,https://www.theworldavatar.com/kg/ontoheatnetwork/,has cumulative energy cap
hasUnitPrice,Object Property,,,Tier,UnitPrice,,A relationship between a tier and the associated unit price,https://www.theworldavatar.com/kg/ontoheatnetwork/,has unit price
hasTier,Object Property,,,TieredUnitPrice,Tier,,A relationship between tiered unit price and tier,https://www.theworldavatar.com/kg/ontoheatnetwork/,has tier
isPublicHoliday,Class,CalendarEffect,IS-A,,,,A particular date is public holiday,https://www.theworldavatar.com/kg/ontoheatnetwork/,is public holiday
isSchoolVacation,Class,CalendarEffect,IS-A,,,,A particular date is school vacation,https://www.theworldavatar.com/kg/ontoheatnetwork/,is school vacation
applicableLocation,Object Property,,,CalendarEffect,http://purl.org/dc/terms/Location,,The location where calendar effect is applicable to,https://www.theworldavatar.com/kg/ontoheatnetwork/,applicable location
http://www.w3.org/2000/01/rdf-schema#label,Data Property,,,HeatingNetwork UNION MunicipalUtility UNION HeatBoiler UNION GasTurbine UNION https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/Contract,string,exactly 1,Textual description of instance,https://www.theworldavatar.com/kg/ontoheatnetwork/,label
GeneratedHeatAmount,Class,EnergyInTimeInterval,IS-A,,,,Heat amount generated by a heat generator,https://www.theworldavatar.com/kg/ontoheatnetwork/,Generated heat amount
