0,126.84266
0,126.84266
0,126.84266
0.1,126.84267
0.2,126.84267
0.3,126.84267
0.4,126.84267
0.5,126.84267
0.6,126.84267
0.7,126.84267
0.8,126.84267
0.9,126.84267
1,126.84267
1.1,126.84267
1.2,126.84267
1.3,126.84267
1.4,126.84267
1.5,126.84267
1.6,126.84267
1.7,126.84267
1.8,126.84267
1.9,126.84267
2,126.84267
2.1,126.84267
2.2,126.84267
2.3,126.84267
2.4,126.84267
2.5,126.84267
2.6,126.84267
2.7,126.84267
2.8,126.84267
2.9,126.84267
3,126.84267
3.1,126.84267
3.2,126.84267
3.3,126.84267
3.4,126.84267
3.5,126.84267
3.6,126.84267
3.7,126.84267
3.8,126.84267
3.9,126.84267
4,126.84267
4.1,126.84267
4.2,126.84267
4.3,126.84267
4.4,126.84267
4.5,126.84267
4.6,126.84267
4.7,126.84267
4.8,126.84267
4.9,126.84267
5,126.84267
5.1,126.84267
5.2,126.84267
5.3,126.84267
5.4,126.84267
5.5,126.84267
5.6,126.84267
5.7,126.84267
5.8,126.84267
5.9,126.84267
6,126.84267
6.1,126.84267
6.2,126.84267
6.3,126.84267
6.4,126.84267
6.5,126.84267
6.6,126.84267
6.7,126.84267
6.8,126.84267
6.9,126.84267
7,126.84267
7.1,126.84267
7.2,126.84267
7.3,126.84267
7.4,126.84267
7.5,126.84267
7.6,126.84267
7.7,126.84267
7.8,126.84267
7.9,126.84267
8,126.84267
8.1,126.84267
8.2,126.84267
8.3,126.84267
8.4,126.84267
8.5,126.84267
8.6,126.84267
8.7,126.84267
8.8,126.84267
8.9,126.84267
9,126.84267
9.1,126.84267
9.2,126.84267
9.3,126.84267
9.4,126.84267
9.5,126.84267
9.6,126.84267
9.7,126.84267
9.8,126.84267
9.9,126.84267
10,126.84267
10.1,126.84267
10.2,126.84267
10.3,126.84267
10.4,126.84267
10.5,126.84267
10.6,126.84267
10.7,126.84267
10.8,126.84267
10.9,126.84267
11,126.84267
11.1,126.84267
11.2,126.84267
11.3,126.84267
11.4,126.84267
11.5,126.84267
11.6,126.84267
11.7,126.84267
11.8,126.84267
11.9,126.84267
12,126.84267
12.1,126.84267
12.2,126.84267
12.3,126.84267
12.4,126.84267
12.5,126.84267
12.6,126.84267
12.7,126.84267
12.8,126.84267
12.9,126.84267
13,126.84267
13.1,126.84267
13.2,126.84267
13.3,126.84267
13.4,126.84267
13.5,126.84267
13.6,126.84267
13.7,126.84267
13.8,126.84267
13.9,126.84267
14,126.84267
14.1,126.84267
14.2,126.84267
14.3,126.84267
14.4,126.84267
14.5,126.84267
14.6,126.84267
14.7,126.84267
14.8,126.84267
14.9,126.84267
15,126.84267
15.1,126.84267
15.2,126.84267
15.3,126.84267
15.4,126.84267
15.5,126.84267
15.6,126.84267
15.7,126.84267
15.8,126.84267
15.9,126.84267
16,126.84267
16.1,126.84267
16.2,126.84267
16.3,126.84267
16.4,126.84267
16.5,126.84267
16.6,126.84267
16.7,126.84267
16.8,126.84267
16.9,126.84267
17,126.84267
17.1,126.84267
17.2,126.84267
17.3,126.84267
17.4,126.84267
17.5,126.84267
17.6,126.84267
17.7,126.84267
17.8,126.84267
17.9,126.84267
18,126.84267
18.1,126.84267
18.2,126.84267
18.3,126.84267
18.4,126.84267
18.5,126.84267
18.6,126.84267
18.7,126.84267
18.8,126.84267
