Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
http://purl.org/gc/AuxiliaryConcept,Class,,,,,,A generic class representing Auxiliary concepts.,,
http://purl.org/gc/Value,Class,http://purl.org/gc/AuxiliaryConcept,IS-A,,,,This is super class for the expression of various types of values.,http://chemicalsemantics.com/,
http://purl.org/gc/FloatValue,Class,http://purl.org/gc/Value,IS-A,,,,"A class for float value, containing value and unit.",http://chemicalsemantics.com/,
http://purl.org/gc/IntegerValue,Class,http://purl.org/gc/Value,IS-A,,,,"A class that represents integer value, containing value and unit.",http://chemicalsemantics.com/,
http://www.daml.org/2003/01/periodictable/PeriodicTable.owl#Block,Class,,,,,,,,
http://purl.org/gc/CalculationConcept,Class,,,,,,A class for generic concepts that describe calculations in computational chemistry.,http://chemicalsemantics.com/,
http://purl.org/gc/CalculationResult,Class,http://purl.org/gc/CalculationConcept,IS-A,,,,A class for specific concepts related to the results of computational chemistry procedures.,http://chemicalsemantics.com/,
http://purl.org/gc/Frequency,Class,http://purl.org/gc/CalculationResult,IS-A,,,,Frequency is defined as the number of occurrences of a repeating event per unit of time. Definition given by Dr Daniel Nurkowski (danieln@cmclinnovations.com).,https://cmclinnovations.com/,
http://purl.org/gc/SystemEnergies,Class,http://purl.org/gc/CalculationResult,IS-A,,,,A class for various types of energies associated with molecular system.,http://chemicalsemantics.com/,
ElectronicAndZPEEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,,,Electronic and ZPEEnergy
HomoEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,The energy of the highest occupied molecular orbital (HOMO).,,
HomoMinusOneEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,The energy of the second highest occupied molecular orbital (HOMO).,,Homo minus one energy
HomoMinusTwoEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,The energy of the third highest occupied molecular orbital (HOMO).,,Homo minus two energy
LumoEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,The energy of the lowest unoccupied molecular orbital (LUMO).,,
LumoPlusOneEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,The energy of the second lowest unoccupied molecular orbital (LUMO).,,
LumoPlusTwoEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,The energy of the third lowest unoccupied molecular orbital (LUMO).,,
ScfEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,,,
ZeroPointEnergy,Class,http://purl.org/gc/SystemEnergies,IS-A,,,,,,
http://purl.org/gc/MethodologyFeature,Class,CalculationConcept,IS-A,,,,A class for specific features or properties of a given methodology.,http://chemicalsemantics.com/,
http://purl.org/gc/BasisSet,Class,http://purl.org/gc/MethodologyFeature,IS-A,,,,A class for the basis set. In computational chemistry basis set is a set of functions which are combined to create molecular orbitals.,,
http://purl.org/gc/BasisSet,Class,http://purl.org/gc/MethodologyFeature,IS-A,,,,Basis set is a set of functions that are used to describe electronic wavefunctions. Definition given by Dr Daniel Nurkowski (danieln@cmclinnovations.com).,http://chemicalsemantics.com/,
http://purl.org/gc/PopleBasisSet,Class,http://purl.org/gc/BasisSet,IS-A,,,,A class for the Pople basis sets.,http://chemicalsemantics.com/,
http://purl.org/gc/DiffusePopleBasisSet,Class,http://purl.org/gc/PopleBasisSet,IS-A,,,,A class for the Pople basis sets with diffuse functions.,http://chemicalsemantics.com/,
http://purl.org/gc/6-311pGS,Class,http://purl.org/gc/DiffusePopleBasisSet,IS-A,,,,A class for the Pople split valence 6-311+G* basis set.,http://chemicalsemantics.com/,6-311+G* Basis Set
http://purl.org/gc/PolarizedPopleBasisSet,Class,http://purl.org/gc/PopleBasisSet,IS-A,,,,A class for the Pople basis sets with polarization functions.,http://chemicalsemantics.com/,
http://purl.org/gc/6-311pGS,Class,http://purl.org/gc/PolarizedPopleBasisSet,IS-A,,,,,,
http://purl.org/gc/SplitValencePopleBasisSet,Class,http://purl.org/gc/PopleBasisSet,IS-A,,,,A class for the Pople split valence basis sets.,http://chemicalsemantics.com/,
http://purl.org/gc/6-311pGS,Class,http://purl.org/gc/SplitValencePopleBasisSet,IS-A,,,,,,
LevelOfTheory,Class,http://purl.org/gc/MethodologyFeature,IS-A,,,,The level of theory is the set of underlying approximations used to describe the chemical system. Higher levels of theory are often more accurate however they come at much greater computational cost. Definition given by Dr Daniel Nurkowski (danieln@cmclinnovations.com).,,
http://purl.org/gc/MolecularComputation,Class,CalculationConcept,IS-A,,,,A class for MolecularComputation.,http://chemicalsemantics.com/,
http://purl.org/gc/MolecularComputation,Class,CalculationConcept,IS-A,,,,"A class for the specific type of calculation (like optimization, single point, etc) conducted by a computational chemistry program.",,
http://purl.org/gc/GeometryOptimization,Class,http://purl.org/gc/MolecularComputation,IS-A,,,,A class for calculations in computational chemistry that aim to find molecular geometry of lowest energy.,http://chemicalsemantics.com/,
GeometryType,Class,http://purl.org/gc/MolecularComputation,IS-A,,,,"The geometry type classifies molecules, depending on their geometries, into three categories: atomic, linear and nonlinear. The geometry type can be inferred from molecules geometry or rather from molecule's rotational constants. For atomic molecules all rotational constants are zero (Gaussian does not event print them), for linear molecules there are two, equal to each other, and one equal to zero rotational constants and for nonlinear molecules there should be three non-zero rotational constants. Definition given by Dr Daniel Nurkowski (danieln@cmclinnovations.com).",https://cmclinnovations.com,
RotationalConstants,Class,http://purl.org/gc/MolecularComputation,IS-A,,,,These are inversely proportional to moments of inertia and determine the magnitude of spacing between rotational energy levels. The rotational constants can be calculated from molecule's geometry and atoms it contains as eigenvalues of the moments of inertia tensor. Definition given by Dr Daniel Nurkowski (danieln@cmclinnovations.com).,https://cmclinnovations.com,
RotationalSymmetry,Class,http://purl.org/gc/MolecularComputation,IS-A,,,,"The symmetry number or symmetry order of an object is the number of different but indistinguishable (or equivalent) arrangements (or views) of the object, i.e. the order of its symmetry group. In statistical
thermodynamics, the symmetry number corrects for any overcounting of equivalent molecular conformations in the partition function and depends on the assumptions made while deriving the partition function. As an example, the Rigid Rotor Harmonic Oscillator (RRHO) approximation treats an object, in this case a molecule, as a rigid body which does not allow certain symmetry operations like reflections or inversion. These forbidden operations need to be subtracted from the point group order in order to obtain a correct symmetry number of an object that is subject to constraints.  Definition given by Dr Daniel Nurkowski (danieln@cmclinnovations.com).",https://cmclinnovations.com,
http://purl.org/gc/VibrationalAnalysis,Class,http://purl.org/gc/MolecularComputation,IS-A,,,,A class for the computations of vibrational spectrum of molecules.,http://chemicalsemantics.com/,
http://purl.org/gc/VibrationalAnalysis,Class,http://purl.org/gc/MolecularComputation,IS-A,,,,A class for VibrationalAnalysis.,,
http://purl.org/gc/VibrationalAnalysis,Class,http://purl.org/gc/MolecularComputation,IS-A,,,,"Cycling movement/oscillation about an equilibrium point. In quantum mechanics, vibrational analysis is used to decompose complex internal motion of groups of atoms in a molecule into patterns of motion (normal modes) where all parts of the system move sinusoidally with the same frequency and with a fixed phase relation. Frequency is defined as the number of occurrences of a repeating event per unit of time. Definition given by Dr Daniel Nurkowski (danieln@cmclinnovations.com).",https://cmclinnovations.com,
http://purl.org/gc/MolecularMethodology,Class,http://purl.org/gc/CalculationConcept,IS-A,,,,A class for general methodologies of computational chemistry.,http://chemicalsemantics.com/,
http://purl.org/gc/MolecularMethodology,Class,http://purl.org/gc/CalculationConcept,IS-A,,,,A class for MolecularMethodology.,,
http://purl.org/gc/QuantumMechanics,Class,http://purl.org/gc/MolecularMethodology,IS-A,,,,A class for Quantum Mechanical methods.,http://chemicalsemantics.com/,
http://purl.org/gc/QuantumMechanics,Class,http://purl.org/gc/MolecularMethodology,IS-A,,,,A class for QuantumMechanics.,,
http://purl.org/gc/SingleReferenceState,Class,http://purl.org/gc/QuantumMechanics,IS-A,,,,A class for Single Reference (SR) coupled-cluster methods.,http://chemicalsemantics.com/,
http://purl.org/gc/MultipleDeterminant,Class,http://purl.org/gc/SingleReferenceState,IS-A,,,,A class for the methods of quantum chemistry using multiple Slater determinants.,,
http://purl.org/gc/Gaussian-n,Class,http://purl.org/gc/MultipleDeterminant,IS-A,,,,A collection of composite calculations (mainly quadratic CI plus others) that try to approximate full CI.,http://chemicalsemantics.com/,
http://data.nasa.gov/qudt/owl/qudt#ChemistryQuantityKind,Class,,,,,,,,
http://www.daml.org/2003/01/periodictable/PeriodicTable.owl#Classification,Class,,,,,,,,
ComputationModule,Class,,,,,,,,
InitializationModule,Class,ComputationModule,IS-A,,,,,,
http://www.daml.org/2003/01/periodictable/PeriodicTable.owl#Element,Class,,,,,,,,
GaussianCalculation,Class,,,,,,Gaussian calculations performed by Gaussian software.,,
G03,Class,GaussianCalculation,IS-A,,,,,,
G09,Class,GaussianCalculation,IS-A,,,,,,
G16,Class,GaussianCalculation,IS-A,,,,,,
http://www.daml.org/2003/01/periodictable/PeriodicTable.owl#Group,Class,,,,,,,,
http://purl.org/gc/MolecularConcept,Class,,,,,,,,
http://purl.org/gc/MolecularStructureObject,Class,http://purl.org/gc/MolecularConcept,IS-A,,,,,,
http://purl.org/gc/Atom,Class,http://purl.org/gc/MolecularStructureObject,IS-A,,,,,,
http://purl.org/gc/Molecule,Class,http://purl.org/gc/MolecularStructureObject,IS-A,,,,,,
http://purl.org/gc/MoleculeProperty,Class,,,,,,,,
http://www.w3.org/ns/shacl#NodeShape,Class,,,,,,,,
http://www.daml.org/2003/01/periodictable/PeriodicTable.owl#Period,Class,,,,,,,,
http://purl.org/gc/PublicationConcept,Class,,,,,,A generic class representing concepts related to publications.,,
OutputSource,Class,http://purl.org/gc/PublicationConcept,IS-A,,,,"The property that defines the contents of a file generated from file that is output of the calculation. Foe example, xml and png files by parsing Gaussian file (calculations). Created by Nenad Krdzavac (nk510@cam.ac.uk)",,
http://purl.org/gc/SourcePackage,Class,http://purl.org/gc/PublicationConcept,IS-A,,,,A class for quantum chemistry packages used to peform computations.,http://chemicalsemantics.com/,
http://purl.org/gc/SourcePackage,Class,http://purl.org/gc/PublicationConcept,IS-A,,,,A class for SourcePackage.,,
http://theworldavatar.com/ontology/ontospecies/OntoSpecies.owl#Species,Class,,,,,,,,
http://www.daml.org/2003/01/periodictable/PeriodicTable.owl#StandardState,Class,,,,,,,,
