Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
OntoCrystal,TBox,http://www.theworldavatar.com/kg/ontocrystal/,https://www.w3.org/2007/05/powder-s#hasIRI,,,,,,
OntoCrystal,TBox,1,http://www.w3.org/2002/07/owl#versionInfo,,,,,,
OntoCrystal,TBox,OntoCrystal is an ontology developed for representing crystal structure information,http://www.w3.org/2000/01/rdf-schema#comment,,,,,,
OntoCrystal,TBox,,http://www.w3.org/2002/07/owl#imports,,,,,,
http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl#Species,Class,,,,,,External class for chemical species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,Species
http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,Class,,,,,,An object to store a numerical value together with units of measurement. A class from OM-2 ontology.,http://www.ontology-of-units-of-measure.org/resource/om-2/,Measure
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,Class,,,,,,Unit of measurement for a Measure class. Intities of this class are defined in OM-2.,http://www.ontology-of-units-of-measure.org/resource/om-2/,Unit
MeasureWithUncertainty,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,IS-A,,,,An object to store the numerucal value with units and uncertainty.,http://www.theworldavatar.com/kg/ontocrystal/,Measure With Uncertainty
MeasureVector,Class,,,,,,Represents an N-dimensional array-like structure with units of measurement.,http://www.theworldavatar.com/kg/ontocrystal/,Measure Vector
VectorComponent,Class,,,,,,"Individual components (i.e., x, y, z) of a vector.",http://www.theworldavatar.com/kg/ontocrystal/,Vector Component
MeasureMatrix,Class,,,,,,Represents an NxM matrix with unit of measurement. In the context of crystallography matrices can be used for transformations and symmetry operations.,http://www.theworldavatar.com/kg/ontocrystal/,Measure Matrix
MatrixComponent,Class,,,,,,Individual component of the Matrix.,http://www.theworldavatar.com/kg/ontocrystal/,Matrix Component
VectorWithUncertainty,Class,MeasureVector,IS-A,,,,"A subclass of Vector class, with information about the uncertainty values. Consists of the main Vector with the values and its Uncertainty Vector.",http://www.theworldavatar.com/kg/ontocrystal/,Vector With Uncertainty
MatrixWithUncertainty,Class,MeasureMatrix,IS-A,,,,A class to store a 2D array data with uncertainties.,http://www.theworldavatar.com/kg/ontocrystal/,Matrix With Uncertainty
PlotXY,Class,,,,,,A 2D scatter plot to represent data.,http://www.theworldavatar.com/kg/ontocrystal/,PlotXY
AbscissaData,Class,MeasureVector,IS-A,,,,A set of data points to be used as Abscissa of a plot. Units of measurement correspond to the quantity on the axis.,http://www.theworldavatar.com/kg/ontocrystal/,Abscissa Data
OrdinateData,Class,MeasureVector,IS-A,,,,A set of data points to be used as Abscissa of a plot. Units of measurement correspond to the quantity on the axis.,http://www.theworldavatar.com/kg/ontocrystal/,Ordinate Data
PositionVector,Class,MeasureVector,IS-A,,,,"AtomPosition is a subclass of VectorWithUncertainty that store the position of atom. The labels are usually ""x"", ""y"", ""z"". The units depend on the type of position (fractional or cartesian).",http://www.theworldavatar.com/kg/ontocrystal/,Position Vector
CrystalInformation,Class,,,,,,"CrystalInformation is a subset of CIF file, contains data and properties of a crystaline matter.",http://www.theworldavatar.com/kg/ontocrystal/,Crystal Information
AtomicStructure,Class,,,,,,A class to store atomic positions of all atoms in the crystal.,http://www.theworldavatar.com/kg/ontocrystal/,Atomic Structure
AtomSite,Class,,,,,,"Information of an in individual atom within a crystallographic unit cell. It stores the 3D coordinates, atom type, and possibly other properties of the atom.",http://www.theworldavatar.com/kg/ontocrystal/,Atom Site
AtomFractionalPosition,Class,MeasureVector,IS-A,,,,Atom-site coordinates as fractions of the CellLengths values. Corresponds to _atom_site_fract_ in CIF file.,http://www.theworldavatar.com/kg/ontocrystal/,Atom Fractional Position
AtomCartesianPosition,Class,MeasureVector,IS-A,,,,The atom-site coordinates specified according to a set of orthogonal Cartesian axes related to the cell axes. Corresponds to _atom_site_fract_ in CIF file.,http://www.theworldavatar.com/kg/ontocrystal/,Atom Cartesian Position
CoordinateTransformation,Class,,,,,,A class to store all spatial coordinate transformations between fractional and cartesian coordinate systems.,http://www.theworldavatar.com/kg/ontocrystal/,Coordinate Transformation
TransformationMatrix,Class,MatrixWithUncertainty,IS-A,,,,Coordinate transformation matrix from relative to absolute coordinates and vice versa.,http://www.theworldavatar.com/kg/ontocrystal/,Transformation Matrix
TransformationVector,Class,VectorWithUncertainty,IS-A,,,,Coordinate transformation vector from relative to absolute coordinates and vice versa.,http://www.theworldavatar.com/kg/ontocrystal/,Transformation Vector
UnitCell,Class,,,,,,A class to store all information related to the crystal unit cell.,http://www.theworldavatar.com/kg/ontocrystal/,Unit Cell
UnitCellVectorSet,Class,,,,,,A set of vectors that define the unit cell in the real space (Cartesian coordinates).,http://www.theworldavatar.com/kg/ontocrystal/,Unit Cell Vector Set
UnitCellVolume,Class,MeasureWithUncertainty,IS-A,,,,Represents the volume of the unit cell of a crystal. Contains value and units of measurement.,http://www.theworldavatar.com/kg/ontocrystal/,Unit Cell Volume
UnitCellLengths,Class,MeasureVector,IS-A,,,,"In crystallography a part of unit cell parameters. Three values ""a"", ""b"", ""c"" for the lengths of the edges of the unit cell.",http://www.theworldavatar.com/kg/ontocrystal/,Unit Cell Lengths
UnitCellAngles,Class,MeasureVector,IS-A,,,,"In crystallography a part of unit cell parameters. Three values ""alpha"", ""beta"", ""gamma"" for the angles between the unit cell edges.",http://www.theworldavatar.com/kg/ontocrystal/,Unit Cell Angles
UnitCellLatticeVector,Class,MeasureVector,IS-A,,,,"A special case of vector: 3 component with uncertainty and with label: ""a"", ""b"", or ""c"".",http://www.theworldavatar.com/kg/ontocrystal/,Unit Cell Lattice Vector
TiledStructure,Class,,,,,,Class contains all information about tile information of the crystal.,http://www.theworldavatar.com/kg/ontocrystal/,Tiled Structure
Tile,Class,,,,,,Class to store information about individual tile,http://www.theworldavatar.com/kg/ontocrystal/,Tile
TileNumber,Class,,,,,,Number of tiles of given tipe in a unit cell,http://www.theworldavatar.com/kg/ontocrystal/,Tile Number
TileFace,Class,,,,,,Class to describe tile face.,http://www.theworldavatar.com/kg/ontocrystal/,Tile Face
TileFaceNumber,Class,,,,,,Number of faces in a tile,http://www.theworldavatar.com/kg/ontocrystal/,Tile Face Number
Transitivity,Class,MeasureVector,IS-A,,,,"A combination of four values: p - number of kinds of vertices, q - number of kinds of edges, r - number of kinds of edges, s - number of kinds of faces. For more detailes doi:10.1007/s004540010035",http://www.theworldavatar.com/kg/ontocrystal/,Transitivity
TileVertex,Class,,,,,,Position of the vertex in the unit cell together with its id.,http://www.theworldavatar.com/kg/ontocrystal/,Tile Vertex
XRDSpectrum,Class,,,,,,Information about XRD spectrum of the crystal.,http://www.theworldavatar.com/kg/ontocrystal/,XRD Spectrum
CharacteristicPeak,Class,,,,,,"A continuous spectrum can be approximated by a set of characteristic peaks, that approximate the spectrum.",http://www.theworldavatar.com/kg/ontocrystal/,Characteristic Peak
MillerIndices,Class,MeasureVector,IS-A,,,,"A set of 3 numbers (h,k,l). In crystallography it represents a direction with respect to the unit cell axes directions.",http://www.theworldavatar.com/kg/ontocrystal/,Miller Indices
Citation,Class,,,,,,Citation (article/book/proceeding/etc),http://www.theworldavatar.com/kg/ontocrystal/,Citation
Author,Class,,,,,,The article author. Derived from foaf:Person class.,http://www.theworldavatar.com/kg/ontocrystal/,Author
AuthorIndex,Class,,,,,,The position of the author in the list of authors.,http://www.theworldavatar.com/kg/ontocrystal/,Author Index
hasVectorComponent,Object Property,,,MeasureVector,VectorComponent,only,Associates the Vector with its VectorComponents.,http://www.theworldavatar.com/kg/ontocrystal/,has Vector Component
hasMatrixComponent,Object Property,,,MeasureMatrix,MatrixComponent,only,Associates a Matrix with its MatrixComponents. Matrix has multiple components.,http://www.theworldavatar.com/kg/ontocrystal/,has Matrix Component
hasUnit,Object Property,,,MeasureMatrix UNION MatrixComponent UNION MeasureVector UNION VectorComponent UNION MeasureWithUncertainty,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,only,"Indicates that a Vector or Matrix or their components have specific unit of measure, defined in Ontology of Units of Measure (OM-2). Each Component may have individual Unit value. If both Vector and its Component have Units, the latter has priority. Same rules apply to Matrix Components.",http://www.ontology-of-units-of-measure.org/resource/om-2/,has Unit
hasAbscissaData,Object Property,,,PlotXY,AbscissaData,,"The X axis of the xRD spectrum. In crystallography the axis is 2*theta, and measured in degrees.",http://www.theworldavatar.com/kg/ontocrystal/,has Abscissa Data
